,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
0,300497,富祥股份,0.24,,,5.5,,1299.16,,,07-02
1,300494,盛天网络,0.17,,,6.81,,1546.24,,,06-26
2,002787,华源控股,0.12,,,,,1271.04,,,06-26
3,603116,红蜻蜓,0.16,,,,,5527.97,,,06-26
4,300491,通合科技,,,,,,123.1,,,06-26
5,300492,山鼎设计,0.02,,,0.75,,109.36,,,06-25
6,002785,万里石,0.01,,,,,153.39,,,06-25
7,601211,国泰君安,0.16,,,2.75,1.53,95194.13,,,06-25
8,002779,中坚科技,0.13,,,3.25,,878.04,,,06-25
9,300490,华自科技,0.01,,,0.29,,80.93,,,06-25
10,002778,高科石化,0.1,,,,,700.82,,,06-25
11,300496,中科创达,0.45,,,12.55,,3386.47,,,06-25
12,300486,东杰智能,-0.08,,,,,-790.59,,,06-10
13,002770,科迪乳业,0.08,,,2.99,,1592.6,,,06-10
14,300483,沃施股份,0.31,,,6.46,,1413.07,,,06-10
15,603117,万林股份,0.06,,,2.5,,2187.42,,,06-10
16,300481,濮阳惠成,,,,,,1026.6,,,06-10
17,300489,中飞股份,0.2,,,3.29,,684.33,,,06-10
18,002776,柏堡龙,,,,,,2097.57,,,06-10
19,603616,韩建河山,0.1,,,,,1123.41,,,06-10
20,300464,星徽精密,0.09,,,0.02,-0.04,545.91,,,06-09
21,603901,永创智能,0.16,,,3.48,-1.17,1212.34,,,05-28
22,603300,华铁科技,0.15,,,,,2237.22,,,05-28
23,300465,高伟达,-0.04,,,-1.48,-1.4,-423.72,,,05-27
24,300471,厚普股份,0.59,,,,,3301.73,,,05-26
25,002758,华通医药,0.19,,,,,803.95,,,05-26
26,002757,南兴装备,0.15,,,,,1264.9,,,05-26
27,603108,润达医疗,0.1,,,1.75,-1.96,712.36,,,05-26
28,002763,汇洁股份,0.44,,,,,7258.46,,,05-25
29,300470,日机密封,0.51,,,7.21,,2022.39,,,05-25
30,300479,神思电子,0.04,,,,,222.82,,,05-25
31,300475,聚隆科技,0.17,,,5.65,,2610.42,,,05-25
32,300472,新元科技,-0.07,,,,,-359.59,,,05-25
33,603311,金海环境,0.08,,,4.79,0.18,1228.73,,,05-15
34,603718,海利生物,0.15,,,,0.11,3164.27,,,05-14
35,603227,雪峰科技,-0.1,,,,,-2423.87,,,05-14
36,002756,永兴特钢,0.37,,,3.66,-1.75,5501.99,,,05-14
37,002755,东方新星,0.18,,,4.45,-0.35,1400.49,,,05-14
38,603355,莱克电气,0.24,,,,0.18,8668.71,,,05-12
39,300463,迈克生物,0.3,,,7.14,-0.53,4476.46,,,05-11
40,603568,伟明环保,0.13,,,6.42,,5217.78,,,05-11
41,300467,迅游科技,0.54,,,,,1634.38,,,05-11
42,603017,中衡设计,0.21,,,2.65,,949.22,,,04-30
43,603025,大豪科技,0.17,,,7.67,,6655.19,,,04-30
44,603729,龙韵股份,-0.1,,,-0.53,,-480.85,,,04-30
45,601198,东兴证券,0.12,,,3.79,,23452.01,,,04-30
46,002734,利民股份,0.18,,,2.91,,1319.0,,,04-30
47,601015,陕西黑猫,0.02,,,0.6,,1167.24,,,04-30
48,603268,松发股份,0.21,,,5.4,,1387.58,,,04-30
49,603606,东方电缆,0.06,,,1.38,,700.33,,,04-30
50,603806,福斯特,0.3,,,5.25,,10254.9,,,04-30
51,603997,继峰股份,0.14,,,7.32,,5176.35,,,04-30
52,603011,合锻智能,0.04,,,1.25,,479.84,,,04-30
53,603456,九洲药业,0.2,,,4.24,,3172.86,,,04-30
54,603869,北部湾旅,-0.01,,,,,-159.57,,,04-30
55,603010,万盛股份,0.08,,,2.54,,580.83,,,04-30
56,603338,浙江鼎力,0.43,,,7.19,,2079.16,,,04-30
57,601021,春秋航空,0.58,,,6.19,,17368.78,,,04-30
58,603828,柯利达,0.21,,,4.79,,1882.06,,,04-30
59,601689,拓普集团,0.18,,,6.21,,9209.5,,,04-30
60,603456,九洲药业,0.2,,,4.24,,3172.86,,,04-30
61,603869,北部湾旅,-0.01,,,,,-159.57,,,04-30
62,603318,派思股份,-0.05,,,-1.87,,-471.08,,,04-29
63,603698,航天工程,0.14,,,5.02,,4781.34,,,04-29
64,603600,永艺股份,0.0,,,0.12,,28.09,,,04-29
65,002730,电光科技,0.04,,,0.94,,451.2,,,04-29
66,601016,节能风电,0.02,,,1.12,,3109.5,,,04-29
67,603808,歌力思,0.28,,,5.56,,3343.09,,,04-29
68,603021,山东华鹏,0.03,,,0.45,,207.01,,,04-29
69,002746,仙坛股份,0.02,,,0.38,,290.26,,,04-29
70,603020,爱普股份,0.37,,,5.67,,4457.27,,,04-29
71,603169,兰石重装,-0.07,,,-4.32,,-3265.94,,,04-29
72,603988,中电电机,0.1,,,4.15,,609.17,,,04-28
73,603899,晨光文具,0.22,,,9.24,,8688.58,,,04-28
74,601969,海南矿业,0.1,,,5.07,,17515.89,,,04-28
75,603118,共进股份,0.22,,,4.14,,5000.34,,,04-28
76,603611,诺力股份,0.19,,,4.14,,1126.08,,,04-28
77,300364,中文在线,-0.14,,,-4.86,-0.21,-1249.62,,,04-28
78,300418,昆仑万维,0.71,,,16.17,0.48,15013.27,,,04-28
79,002747,埃斯顿,0.07,,,2.25,,589.87,,,04-28
80,603519,立霸股份,0.24,,,4.27,,1426.37,,,04-28
81,603898,好莱客,0.04,,,1.01,,282.99,,,04-28
82,603199,九华旅游,0.17,,,2.87,,1387.85,,,04-28
83,603368,柳州医药,0.43,,,7.36,,3827.57,,,04-28
84,603998,方盛制药,0.15,,,3.48,,1265.34,,,04-28
85,300417,南华仪器,0.16,,,3.09,-0.43,499.29,,,04-28
86,300461,田中精机,0.02,,,0.67,0.1,124.02,,,04-28
87,603158,腾龙股份,0.27,,,7.55,,2123.87,,,04-28
88,002729,好利来,0.12,,,3.33,,617.18,,,04-28
89,603309,维力医疗,0.16,,,3.95,,1215.73,,,04-28
90,603518,维格娜丝,0.31,,,6.64,,3458.19,,,04-28
